,A#,D#,F,Cm7,Gm7,G#,C,A#m7,Fm7,F#,B,C#,G#m7,D#m7,E,C#m7,G,Dm7,Am7,A,D,Bm7,F#m7,Em7,A#M7,Cm,G#M7,Gm,F7,A#m,F#M7,Fm,D#7,G#m,EM7,D#m,C#7,D#M7,CM7,A#7,BM7,C#m,AM7,F#7,Dm,Am,G7,C#M7,G#7,Bm,GM7,F#m,E7,DM7,Em,A7,B7,FM7,D7,C7,Bo,Ao,Go,Eo,Co,C#o,Do,A#o,D#o,Fo,G#o,F#o,Am7 alter b5,Dm7 alter b5,Gm7 alter b5,Cm7 alter b5,F#m7 alter b5,Bm7 alter b5,A#m7 alter b5,D#m7 alter b5,Em7 alter b5,Fm7 alter b5,G#m7 alter b5,C#m7 alter b5,Fo7,D#o7,C#o7,A#o7,F#o7,Go7,G#o7,Eo7,Ao7,Bo7,Do7,Co7,F7 alter b5,D#7 alter b5,C#7 alter b5,A#7 alter b5,F#7 alter b5,G7 alter b5,G#7 alter b5,E7 alter b5,A7 alter b5,B7 alter b5,D7 alter b5,C7 alter b5,G7 add b9,F7 add b9,D#7 add b9,C7 add b9,G#7 add b9,A7 add b9,A#7 add b9,F#7 add b9,B7 add b9,C#7 add b9,E7 add b9,D7 add b9,F9,D#9,C#9,A#9,F#9,G9,G#9,E9,A9,B9,D9,C9,D#M9,CM9,BM9,G#M9,EM9,FM9,F#M9,DM9,GM9,AM9,A#M9,E#,B#m7,B#7,G#M7 alter b5,F#M7 alter b5,EM7 alter b5,CM7 alter b5,AM7 alter b5,A#M7 alter b5,BM7 alter b5,GM7 alter b5,DM7 alter b5,FM7 alter b5,D#M7 alter b5
94,0.0005809225049378413,0.0008053382420616659,0.00011401208528103979,0.0013499831252109348,0.00018034265103697024,0.0010327022375215145,0.00044169611307420494,0.00018450184501845018,0.000727802037845706,0.00209570380719525,0.0005775005775005775,0.00033003300330033004,0.0011057869517139699,0.0009297136481963555,0.0,0.0,0.00011428571428571428,0.0,0.0,0.0002315618849137432,0.0,0.00036744442403086535,0.0,0.0,0.0,0.0,0.0,0.0018083182640144665,0.0005963918294319368,0.0004675081813931744,0.0013054830287206266,0.0,0.0007462686567164179,0.00044802867383512545,0.0,0.0,0.0007158196134574087,0.0,0.0,0.0005891883929886581,0.001745962461807071,0.0,0.0,0.0006005104338687885,0.0,0.0,0.0,0.000689655172413793,0.0004508566275924256,0.0,0.0,0.0,0.0006012325266796934,0.0,0.0,0.0,0.00015239256324291374,0.0,0.0,0.000507807540941983,0.0,0.0,0.0,0.0,0.0,0.0,0.0026455026455026454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016286644951140066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,0.004066457534564889,0.004601932811780948,0.009463003078326303,0.005399932500843739,0.003967538322813345,0.008032128514056224,0.008657243816254417,0.008487084870848708,0.002547307132459971,0.0017464198393293748,0.000924000924000924,0.008580858085808581,0.0,0.0027891409445890665,0.00023394549070066676,0.00019932230416583617,0.002514285714285714,0.003055355859094177,0.0007252946509519493,0.0002315618849137432,0.0003480682213713888,0.0,0.0003698224852071006,0.0,0.008257638315441783,0.006490696668109044,0.0017028522775649213,0.0018083182640144665,0.0023855673177277472,0.010285179990649837,0.0034812880765883376,0.027099067081297203,0.0026865671641791043,0.0013440860215053765,0.0,0.005437245129134572,0.0035790980672870437,0.0016806722689075631,0.005497861942577886,0.004860804242156429,0.00043649061545176777,0.0,0.0,0.0006005104338687885,0.011601963409192326,0.00043554006968641115,0.002931691586045148,0.004827586206896552,0.005259993988578298,0.0,0.0,0.0,0.0012024650533593868,0.0004278990158322636,0.0004478280340349306,0.000751653638003608,0.001828710758914965,0.0,0.00029726516052318666,0.0019042782785324362,0.0,0.00510204081632653,0.0,0.0,0.005136986301369863,0.0,0.0026455026455026454,0.0,0.0053475935828877,0.0,0.0,0.0,0.0031496062992125984,0.0048,0.0032258064516129032,0.009316770186335404,0.0,0.0065040650406504065,0.0,0.0,0.0,0.0016286644951140066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,0.000464738003950273,0.0017257248044178556,0.00011401208528103979,0.0006749915626054674,0.0,0.008491107286288008,0.0020318021201413427,0.002952029520295203,0.001819505094614265,0.0017464198393293748,0.0010395010395010396,0.0021452145214521452,0.0005528934758569849,0.002231312755671253,0.003041291379108668,0.000996611520829181,0.00022857142857142857,0.0,0.0007252946509519493,0.000578904712284358,0.0,0.0,0.0011094674556213018,0.0,0.0,0.0012981393336218088,0.0,0.0004520795660036166,0.0,0.001402524544179523,0.0004351610095735422,0.007996446023989337,0.0016417910447761193,0.0035842293906810036,0.0013043478260869566,0.0,0.001968503937007874,0.0,0.003970678069639585,0.0011783767859773163,0.00043649061545176777,0.004777830864787387,0.0017368649587494573,0.0009007656508031827,0.0,0.0,0.0005863383172090296,0.000689655172413793,0.002254283137962128,0.0,0.0,0.0008972633467922835,0.0010521569216894633,0.0,0.0004478280340349306,0.0001503307276007216,0.0009143553794574825,0.0,0.0010404280618311534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026455026455026454,0.0,0.0,0.0,0.0,0.0,0.0,0.0048,0.0,0.0,0.0,0.0,0.006589785831960461,0.0016611295681063123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,0.0006971070059254096,0.0008053382420616659,0.00045604834112415916,0.00016874789065136686,0.0009017132551848512,0.0018359150889271372,0.0017667844522968198,0.015498154981549815,0.0012736535662299854,0.011759226918151124,0.0026565026565026563,0.030033003300330034,0.010136380390711389,0.012272220156191893,0.006199555503567669,0.014151883595774368,0.00022857142857142857,0.0003594536304816679,0.0,0.011809656130600903,0.0019723865877712033,0.008818666176740767,0.011834319526627219,0.000917094644167278,0.0008257638315441783,0.0,0.0008514261387824606,0.0004520795660036166,0.0011927836588638736,0.009350163627863487,0.025239338555265448,0.0,0.005373134328358209,0.012096774193548387,0.002173913043478261,0.001359311282283643,0.013779527559055118,0.0004201680672268908,0.0,0.00162026808071881,0.008729812309035356,0.020544672718585764,0.021710811984368215,0.012910974328178951,0.000892458723784025,0.0,0.0027851070067428907,0.01310344827586207,0.005259993988578298,0.003590664272890485,0.002574002574002574,0.024674742036787798,0.006012325266796933,0.01198117244330338,0.0017913121361397223,0.00751653638003608,0.004419384334044499,0.0,0.0010404280618311534,0.002539037704709915,0.0,0.0,0.013157894736842105,0.02710027100271003,0.0017123287671232876,0.010638297872340425,0.007936507936507936,0.005249343832020997,0.008021390374331552,0.016713091922005572,0.0,0.0,0.0,0.0,0.017741935483870968,0.0,0.0,0.0032520325203252032,0.009884678747940691,0.023255813953488372,0.0,0.0,0.006568144499178982,0.010526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,0.00011618450098756825,0.0001150483202945237,0.00011401208528103979,0.0,0.00018034265103697024,0.0019506597819850832,8.833922261484099e-05,0.0,0.000727802037845706,0.00011642798928862498,0.0,0.0016501650165016502,0.001474382602285293,0.0011156563778356265,0.000935781962802667,0.0017939007374925253,0.0,0.0003594536304816679,0.00018132366273798732,0.0,0.0,0.0,0.0012943786982248522,0.0,0.0,0.0,0.0,0.0,0.0004472938720739526,0.0,0.0,0.000444247001332741,0.0,0.006720430107526882,0.0,0.0,0.00017895490336435218,0.0004201680672268908,0.0006108735491753207,0.0002945941964943291,0.0,0.001433349259436216,0.0013026487190620929,0.00015012760846719713,0.0,0.0,0.0002931691586045148,0.0034482758620689655,0.0015028554253080854,0.0,0.0,0.0026917900403768506,0.0007515406583496167,0.0008557980316645272,0.0,0.0,0.00030478512648582747,0.0,0.0,0.0,0.002617801047120419,0.00510204081632653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016286644951140066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,0.00011618450098756825,0.0,0.0,0.0006749915626054674,0.0,0.0,0.00017667844522968197,0.0,0.0,0.00034928396786587494,0.0012705012705012705,0.0004950495049504951,0.0005528934758569849,0.0003718854592785422,0.0008188092174523336,0.0,0.0016,0.0,0.0009066183136899365,0.0002315618849137432,0.0,0.0,0.0001849112426035503,0.0007336757153338225,0.0,0.0,0.0,0.0,0.0005963918294319368,0.0004675081813931744,0.0,0.0,0.0,0.0017921146953405018,0.0004347826086956522,0.0,0.00017895490336435218,0.0,0.0006108735491753207,0.0,0.0,0.0,0.0004342162396873643,0.00045038282540159135,0.0,0.0,0.00043975373790677223,0.0,0.0,0.0004488330341113106,0.001287001287001287,0.0,0.00045092439500977,0.0004278990158322636,0.0,0.0001503307276007216,0.00030478512648582747,0.0,0.0005945303210463733,0.00012695188523549576,0.0,0.002551020408163265,0.0,0.0,0.0,0.0,0.0,0.0,0.00267379679144385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,0.0002323690019751365,0.0003451449608835711,0.00022802417056207958,0.0,0.0003606853020739405,0.002294893861158921,0.0011484098939929328,0.0007380073800738007,0.0,0.011992082896728373,0.005544005544005544,0.0037953795379537954,0.004238849981570218,0.00334696913350688,0.0024564276523570006,0.003787123779150887,0.0008,0.00017972681524083394,0.0,0.0016209331943962024,0.003712727694628147,0.0036744442403086534,0.0016642011834319527,0.0022010271460014674,0.00041288191577208916,0.0,0.0,0.0,0.0011927836588638736,0.0004675081813931744,0.0,0.000444247001332741,0.00029850746268656717,0.0017921146953405018,0.0017391304347826088,0.0158586316266425,0.0025053686471009306,0.0,0.00030543677458766036,0.0004418912947414936,0.00785683107813182,0.001433349259436216,0.0004342162396873643,0.0027022969524095482,0.0004462293618920125,0.0008710801393728223,0.00043975373790677223,0.0,0.0024045686804929365,0.0062836624775583485,0.003003003003003003,0.003589053387169134,0.0010521569216894633,0.0038510911424903724,0.0026869682042095834,0.004359591100420926,0.003505028954587016,0.0,0.0028240190249702733,0.0016503745080614447,0.0,0.0,0.002631578947368421,0.005420054200542005,0.0017123287671232876,0.005319148936170213,0.0,0.0026246719160104987,0.00267379679144385,0.0,0.0,0.0,0.0,0.0,0.0,0.006211180124223602,0.0016666666666666668,0.0,0.0032948929159802307,0.0016611295681063123,0.0,0.0,0.0016420361247947454,0.005263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,0.00011618450098756825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001859427296392711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,0.00011618450098756825,0.0,0.0010261087675293582,0.0,0.001442741208295762,0.0,0.0,0.00018450184501845018,0.0,0.00011642798928862498,0.0001155001155001155,0.0,0.00018429782528566163,0.0003718854592785422,0.0014036729442040005,0.00019932230416583617,0.00034285714285714285,0.002336448598130841,0.002901178603807797,0.01377793215236772,0.005453068801485091,0.006981444056586441,0.003883136094674556,0.001834189288334556,0.0016515276630883566,0.0,0.0,0.0031645569620253164,0.0022364693603697627,0.0,0.0,0.0,0.0,0.0,0.0004347826086956522,0.0,0.0,0.0016806722689075631,0.0,0.0,0.0,0.0,0.004776378636561007,0.00045038282540159135,0.002677376171352075,0.008275261324041812,0.0001465845793022574,0.0,0.00030057108506161706,0.0004488330341113106,0.0,0.005832211754149843,0.0030061626333984666,0.0068463842533162175,0.0,0.003006614552014432,0.00045717768972874126,0.002052545155993432,0.0008917954815695601,0.000507807540941983,0.002617801047120419,0.00510204081632653,0.0,0.0,0.003424657534246575,0.0,0.0,0.005249343832020997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016666666666666668,0.004878048780487805,0.0,0.0016611295681063123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,0.0,0.0002300966405890474,0.0,0.0,0.0,0.00011474469305794607,0.0,0.0,0.0,0.0,0.0,0.0,0.00018429782528566163,0.0,0.0,0.00019932230416583617,0.0,0.00017972681524083394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,0.0,0.0004601932811780948,0.0,0.0,0.0,0.0005737234652897303,0.00017667844522968197,0.0,0.0001819505094614265,0.00011642798928862498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011602274045712959,0.0,0.0,0.00036683785766691124,0.0,0.0,0.0004257130693912303,0.0,0.0,0.0,0.0004351610095735422,0.0,0.00014925373134328358,0.0,0.0,0.0,0.0,0.0,0.00030543677458766036,0.00014729709824716454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,0.0,0.0006902899217671422,0.00011401208528103979,0.0013499831252109348,0.001442741208295762,0.0,0.0009717314487632509,0.0,0.000363901018922853,0.0,0.0,0.0,0.0,0.0,0.00011697274535033338,0.0,0.0016,0.0008986340762041696,0.0,0.0001157809424568716,0.00011602274045712959,0.0,0.0001849112426035503,0.0,0.0,0.00043271311120726956,0.0,0.006781193490054249,0.0001490979573579842,0.0,0.0,0.000444247001332741,0.0,0.0,0.0,0.0,0.0,0.0004201680672268908,0.0015271838729383018,0.0002945941964943291,0.0,0.0,0.0,0.00030025521693439425,0.0,0.0,0.0010260920551158018,0.001379310344827586,0.0,0.0,0.0,0.0,0.0003006162633398467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026246719160104987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001610305958132045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,0.0,0.0001150483202945237,0.0,0.0003374957813027337,0.0,0.00022948938611589215,8.833922261484099e-05,0.00036900369003690036,0.000363901018922853,0.0013971358714634998,0.016516516516516516,0.0004950495049504951,0.005344636933284188,0.0005578281889178133,0.01005965610012867,0.009368148295794299,0.001142857142857143,0.0,0.0032638259292837716,0.0017367141368530739,0.0024364775495997215,0.008818666176740767,0.003883136094674556,0.003668378576669112,0.0,0.0,0.0004257130693912303,0.0,0.0008945877441479052,0.0,0.0004351610095735422,0.0,0.00029850746268656717,0.0076164874551971325,0.011739130434782608,0.0,0.0012526843235504653,0.0,0.004276114844227245,0.0004418912947414936,0.004801396769969445,0.001433349259436216,0.0060790273556231,0.003603062603212731,0.000892458723784025,0.003484320557491289,0.004690706537672237,0.0,0.0012022843402464682,0.01570915619389587,0.003861003861003861,0.012113055181695828,0.009469412295205171,0.0008557980316645272,0.005373936408419167,0.0012026458208057728,0.0051813471502590676,0.0024630541871921183,0.0007431629013079667,0.0006347594261774788,0.005235602094240838,0.0,0.0,0.0,0.005136986301369863,0.005319148936170213,0.010582010582010581,0.0,0.0,0.002785515320334262,0.0,0.0,0.0,0.0,0.0,0.0,0.0033333333333333335,0.0065040650406504065,0.0,0.0,0.0,0.013029315960912053,0.003284072249589491,0.0035087719298245615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,0.0,0.0001150483202945237,0.0,0.0,0.0,0.00022948938611589215,0.00026501766784452294,0.0005535055350553505,0.000363901018922853,0.0008149959250203749,0.000231000231000231,0.0006600660066006601,0.0,0.0001859427296392711,0.00011697274535033338,0.0,0.0,0.0,0.0,0.0001157809424568716,0.0,0.0,0.0,0.0,0.0,0.0008654262224145391,0.0,0.0,0.0,0.0004675081813931744,0.0004351610095735422,0.0,0.00014925373134328358,0.0,0.0004347826086956522,0.0,0.0,0.0,0.0,0.0,0.00043649061545176777,0.0,0.0,0.00015012760846719713,0.0,0.0,0.0,0.0,0.00015028554253080853,0.0,0.0,0.0,0.00015030813166992335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002617801047120419,0.0,0.002631578947368421,0.0,0.0,0.0,0.0026455026455026454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,0.0,0.0,0.0007980845969672786,0.0003374957813027337,0.0,0.0012621916236374069,0.0008833922261484099,0.0009225092250922509,0.000363901018922853,0.0,0.0001155001155001155,0.0,0.0,0.0,0.0,0.0,0.00022857142857142857,0.00017972681524083394,0.0005439709882139619,0.0,0.00011602274045712959,0.0,0.0,0.00036683785766691124,0.00041288191577208916,0.00043271311120726956,0.001277139208173691,0.0,0.0004472938720739526,0.0,0.0,0.0,0.0005970149253731343,0.0,0.0,0.0,0.0,0.0,0.0006108735491753207,0.0,0.0,0.0,0.0,0.0006005104338687885,0.0,0.0008710801393728223,0.0001465845793022574,0.0,0.00030057108506161706,0.0004488330341113106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00041050903119868636,0.0,0.00012695188523549576,0.0,0.0,0.0,0.0,0.0017123287671232876,0.0,0.0,0.0026246719160104987,0.0,0.0,0.0,0.0026666666666666666,0.0,0.0,0.0016129032258064516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
